Date,AM_PM,Species,Bucket,Temperature,Fish_ID_Julia,Fish_ID_Sandi,Activity_1_Julia,Activity_2_Julia,Activity_3_Sandi,Activity_4_Sandi,Aggression_1_Julia,Aggression_2_Julia,Aggression_3_Sandi,Aggression_4_Sandi,Notes_Julia,Notes_Sandi,
20150627,PM,Black,6,,,2,4,4,4,3,,,0,0,,Fish 2 comes out from under the rock,
20150627,PM,Black,6,,,3,4,4,3,3,,,0,0,,Fish 3 in rocks,
20150627,PM,Black,7,,,1,4,4,4,4,,,0,0,,Fish 1 starts on bottom of bucket,
20150627,PM,Black,7,,,2,2,2,2,3,,,0,0,,"Fish 2 under rock, above fish 3",
20150627,PM,Black,7,,,3,2,2,3,2,,,0,0,,Fish 3 underneath fish 2,
20150627,PM,Black,8,,,1,4,4,4,4,,,0,0,,Fish 1 high in water column,
20150627,PM,Black,8,,,2,4,4,4,4,,,0,0,,"Fish 2 in center of bucket, lower in water column",
20150627,PM,Black,8,,,3,3,3,3,3,,,0,0,,Fish 3 hiding under rocks,
20150627,PM,Black,9,,,1,3,4,3,3,,,0,0,,Fish 1 in center of bucket ,
20150627,PM,Black,9,,,2,1,1,1,1,,,0,0,,Fish 2 in bottom left,
20150627,PM,Black,10,,1,1,4,4,4,4,0,0,0,0,,Fish 1 higher in water column,
20150627,PM,Black,10,,2,2,4,4,4,4,0,0,0,0,,Fish 2 left of fish 3,
20150627,PM,Black,10,,3,3,4,4,4,4,0,0,0,0,,Fish 3 right of fish 2,
20150627,PM,Black,11,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top of water column,
20150627,PM,Black,11,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on right,
20150627,PM,Black,11,,3,3,3,4,4,4,0,0,0,0,,Fish 3 on left,
20150627,PM,Black,12,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150627,PM,Black,12,,2,2,3,3,3,4,0,0,0,0,47s Swimming/ 64s Visible (73%),Fish 2 on top,
20150627,PM,Black,12,,3,3,1,1,1,1,0,0,0,0,,Fish 3 under rock- larger fish,
20150627,PM,Black,13,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150627,PM,Black,13,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150627,PM,Black,14,,1,1,2,2,2,2,0,0,0,0,17s Swimming/ 79s Visible (22%),under a rock,
20150627,PM,Black,15,,,1,0,0,0,0,,,,0,,not visible,
20150627,PM,Black,15,,,,0,0,0,0,,,,,,,
20150627,PM,Black,16,,,1,1,1,1,1,,,0,0,,Fish 1 head sticking out under top rock,
20150627,PM,Black,16,,,2,4,4,4,4,,,0,0,,Fish 2 tail sticking out from under rock,
20150627,PM,Black,16,,,3,4,4,4,3,,,0,0,,Fish 3 bottom of bucket,
20150628,AM,Black,1,,1,1,4,4,4,4,0,0,0,0,,Fish 1 higher in water column,
20150628,AM,Black,1,,2,2,2,2,2,1,0,0,0,0,,Fish 2 on right side of bucket,
20150628,AM,Black,2,,1,1,4,4,4,4,0,0,0,0,,First fish visible,
20150628,AM,Black,2,,2,2,3,3,4,4,0,0,0,0,39s Swimming/ 60s Visible (65%),second fish visible,
20150628,AM,Black,2,,3,3,4,4,4,4,0,0,0,0,35s Swimming/ 35s Visible,third fish visible,
20150628,AM,Black,3,,1,1,4,4,4,4,0,0,0,0,,Top Fish,
20150628,AM,Black,3,,2,2,4,4,4,4,0,0,0,0,,Bottom Fish,
20150628,AM,Black,4,,1,1,4,4,4,3,0,0,0,0,,Fish 1 on Right,
20150628,AM,Black,4,,2,2,4,4,3,4,0,0,0,0,,Fish 2 on left,
20150628,AM,Black,5,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center of bucket,
20150628,AM,Black,5,,2,2,4,4,4,4,0,0,0,0,,Fish 2 right of fish 3,
20150628,AM,Black,5,,3,3,4,4,4,4,0,0,0,0,,Fish 3 left of fish 2,
20150628,AM,Black,6,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on bottom of bucket,
20150628,AM,Black,6,,2,2,4,4,4,4,0,0,0,0,,Fish 2 right of fish 3,
20150628,AM,Black,6,,3,3,4,4,4,4,0,0,0,0,,Fish 3 left of fish 2,
20150628,AM,Black,7,,1,1,4,4,4,4,0,0,0,0,,Fish 1 farthest on the right,
20150628,AM,Black,7,,2,2,3,4,3,3,0,0,0,0,49s Swimming/ 61s Visible (80%),Fish 2 in the center,
20150628,AM,Black,7,,3,3,3,3,3,3,0,0,0,0,,Fish 3 on the left,
20150628,AM,Black,8,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in the center,
20150628,AM,Black,8,,2,2,4,4,3,3,0,0,0,0,,Fish 2 on very right,
20150628,AM,Black,8,,3,3,3,4,4,4,0,0,0,0,,Fish 3 on left,
20150628,AM,Black,9,,1,1,3,3,2,3,1,1,1,1,49s Swimming/ 64s Visible (77%)— Chases fish 2 once,Fish 1 in center; Fish 1 chases fish 2,
20150628,AM,Black,9,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on left,
20150628,AM,Black,10,,1,1,2,2,2,2,0,0,0,0,23s Swimming/ 70s Visible (33%),Fish 1 in center,
20150628,AM,Black,10,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on right when appears,
20150628,AM,Black,10,,3,3,4,4,4,3,0,0,0,0,,Fish 3 on left when appears,
20150628,AM,Black,11,,1,1,4,4,4,4,0,0,0,0,,Fish 1 higher in water column,
20150628,AM,Black,11,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in lower center,
20150628,AM,Black,11,,3,3,3,4,4,4,0,0,0,0,,Fish 3 on top of rock,
20150628,AM,Black,12,,1,1,4,4,4,3,0,0,0,0,,Fish 1 in center,
20150628,AM,Black,12,,2,2,3,3,3,2,0,0,0,0,48s Visible,Fish 2 on bottom,
20150628,AM,Black,12,,3,3,1,2,1,1,0,0,0,0,,Hiding under large rock,
20150628,AM,Black,13,,1,1,4,4,4,4,0,0,0,0,,Fish 1 above fish 2,
20150628,AM,Black,13,,2,2,2,2,2,2,0,0,0,0,33s Swimming/ 69s Visible (48%),Fish 2 below fish 1,
20150628,AM,Black,15,,1,1,1,1,2,2,0,0,0,0,,Fish 1 comes out from rock,
20150628,AM,Black,15,,2,2,0,0,0,0,0,0,,0,3s Swimming/ 8s Visible (38%),not visible,
20150628,AM,Black,16,,1,1,4,4,4,4,0,0,0,0,,Fish 1 above fish 2,
20150628,AM,Black,16,,2,2,4,4,4,4,0,0,0,0,,Fish 2 below fish 1,
20150628,AM,Black,16,,3,3,1,1,1,1,0,0,0,0,,Fish 3 in top corner,
20150628,PM,Black,1,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in middle,
20150628,PM,Black,1,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on top,
20150628,PM,Black,2,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in middle,
20150628,PM,Black,2,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150628,PM,Black,2,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on right,
20150628,PM,Black,3,,1,1,4,4,3,4,0,0,0,0,,Fish 1 below fish 2,
20150628,PM,Black,3,,2,2,4,4,4,4,0,0,0,0,,Fish 2 above fish 1,
20150628,PM,Black,4,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on the right,
20150628,PM,Black,4,,2,2,2,2,2,2,0,0,0,0,8s Swimming/ 13s Visible (62%),Fish 2 under top rocks,
20150628,PM,Black,5,,1,1,4,4,4,4,0,0,0,1,,Fish 1 in black mesh,
20150628,PM,Black,5,,2,2,3,3,3,4,0,0,0,0,51s Swimming/ 62s Visible (82%),Fish 2 on top of rocks,
20150628,PM,Black,5,,3,3,2,2,2,3,0,0,0,0,9s Swimming/ 46s Visible (20%),Fish 3 under rock  ,
20150628,PM,Black,6,,1,1,4,4,4,4,0,0,0,0,,Fish 2 above large rock on the left,
20150628,PM,Black,6,,2,2,3,3,2,2,0,0,0,0,,Fish 1 between two rocks,
20150628,PM,Black,6,,3,3,2,2,2,3,0,0,0,0,,Fish 3 above rock on the right,
20150628,PM,Black,7,,1,1,4,4,3,4,0,0,0,0,,Fish 1 in white space,
20150628,PM,Black,7,,2,2,2,3,2,3,0,0,0,0,,Fish 2 between rocks ,
20150628,PM,Black,7,,3,3,2,2,2,2,0,0,0,0,17s Swimming/ 60s Visible (28%),not visible,
20150628,PM,Black,8,,1,1,2,3,2,3,0,0,0,0,,Fish 1 on top,
20150628,PM,Black,8,,2,2,3,3,3,3,0,0,0,0,,Fish 2 on left,
20150628,PM,Black,8,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on right,
20150628,PM,Black,9,,1,1,2,2,3,3,0,0,0,0,26s Swimming/ 61s Visible (43%),fish 1 between two rocks,
20150628,PM,Black,9,,2,2,0,0,0,0,0,0,0,0,,not visible,
20150628,PM,Black,10,,1,1,4,4,4,4,0,0,0,0,,video very blurry,
20150628,PM,Black,10,,2,2,4,4,4,4,0,0,0,0,,video very blurry,
20150628,PM,Black,10,,3,3,4,4,4,4,0,0,0,0,,video very blurry,
20150628,PM,Black,11,,1,1,3,3,3,3,0,0,0,0,38s Swimming/ 61s Visible (62%),Fish 1 on the right,
20150628,PM,Black,11,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on the left,
20150628,PM,Black,11,,,,0,0,0,0,,,,,,,
20150628,PM,Black,12,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on bottom,
20150628,PM,Black,12,,2,2,4,4,3,4,0,0,0,0,,Fish 2 on left,
20150628,PM,Black,12,,3,3,1,1,1,1,0,0,0,0,,Fish 3 on right,
20150628,PM,Black,13,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150628,PM,Black,13,,2,2,4,4,4,4,0,0,0,0,,fish 2 on bottom,
20150628,PM,Black,15,,1,1,2,1,2,2,0,0,0,0,,fish 1 under tan rock,
20150628,PM,Black,15,,2,2,2,2,2,2,0,0,0,0,6s Swimming/ 36s Visible (17%),fish 2 under brown rock,
20150628,PM,Black,16,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150628,PM,Black,16,,2,2,4,4,4,4,0,0,0,0,,Fish 2 at top,
20150628,PM,Black,16,,,3,1,1,1,1,,,0,0,,Fish 3 at top right,
20150629,AM,Black,1,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150629,AM,Black,1,,2,2,4,4,3,4,0,0,0,0,,Fish 2 on left,
20150629,AM,Black,2,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150629,AM,Black,2,,2,2,2,2,2,2,0,0,0,0,9s Swimming/ 61s Visible (15%),Fish 2 at top behind mesh,
20150629,AM,Black,2,,3,3,2,2,2,2,0,0,0,0,6s Swimming/ 61s Visible (10%),Fish 2 in lower center behind mesh,
20150629,AM,Black,3,,1,1,4,4,3,3,0,0,0,0,,Fish 1 lower right between rocks *Blurry,
20150629,AM,Black,3,,2,2,3,3,3,3,0,0,0,0,42s Swimming/ 61s Visible (69%),Fish 2 on upper left *Blurry,
20150629,AM,Black,4,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150629,AM,Black,4,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on left,
20150629,AM,Black,5,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on right,
20150629,AM,Black,5,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on upper left  ,
20150629,AM,Black,5,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on bottom,
20150629,AM,Black,6,,1,1,4,4,4,4,0,0,0,0,,Fish 1 left,
20150629,AM,Black,6,,2,2,4,4,4,4,0,0,0,0,,Fish 2 above fish 3,
20150629,AM,Black,6,,3,3,4,4,4,4,0,0,0,0,,Fish 3  below fish 2,
20150629,AM,Black,7,,1,1,3,3,4,4,0,0,0,0,44s Swimming/ 61s Visible (72%),Fish 1 on left over large rock,
20150629,AM,Black,7,,2,2,4,4,3,4,0,0,0,0,,Fish 2 right of fish 1,
20150629,AM,Black,7,,3,3,4,4,4,4,0,0,0,0,,Fish 3 rightmost fish under rock,
20150629,AM,Black,8,,1,1,4,4,4,4,0,0,0,0,,Fish 1 top of water column,
20150629,AM,Black,8,,2,2,4,4,4,4,0,0,0,0,,"Fish 2 on left, emerges from rocks",
20150629,AM,Black,8,,3,3,2,2,2,2,0,0,0,0,26s Swimming/ 26s Visible,Fish 3 on right under rocks,
20150629,AM,Black,9,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on bottom,
20150629,AM,Black,9,,2,2,3,3,3,3,0,0,0,0,41s Swimming/ 61s Visible (67%),Fish 2 on right,
20150629,AM,Black,10,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150629,AM,Black,10,,2,2,4,4,4,4,0,0,0,0,,Fish 2 slightly more central than fish 3,
20150629,AM,Black,10,,3,3,4,4,4,4,0,0,0,0,,Fish 3 just behind fish 2,
20150629,AM,Black,11,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150629,AM,Black,11,,2,2,4,4,3,3,0,0,0,0,48s Swimming/ 48s Visible,Fish 2 at top,
20150629,AM,Black,11,,3,3,3,4,3,3,0,0,0,0,40s Swimming/ 40s Visible,Fish 3 by rocks,
20150629,AM,Black,12,,1,1,4,4,3,4,0,0,0,0,,Fish 1 on top,
20150629,AM,Black,12,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on right,
20150629,AM,Black,12,,3,3,1,1,1,1,0,0,0,0,5s Swimming/ 61s Visible (*%),Fish 3 left of fish 2,
20150629,AM,Black,13,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150629,AM,Black,13,,2,2,4,4,3,3,0,0,0,0,,Fish 2 on bottom,
20150629,AM,Black,15,,1,1,2,2,2,2,0,0,0,0,5s Swimming/ 62s Visible (8%),Fish 1 in center,
20150629,AM,Black,15,,2,2,2,2,2,2,0,0,0,0,9s Swimming/ 62s Visible (15%),Fish 2 on top,
20150629,AM,Black,16,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150629,AM,Black,16,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150629,AM,Black,16,,,,0,0,0,0,,,,,,,
20150629,PM,Black,1,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150629,PM,Black,1,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on left,
20150629,PM,Black,2,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150629,PM,Black,2,,2,2,3,3,3,3,0,0,0,0,44s Swimming/ 62s Visible (71%),Fish 2 on bottom,
20150629,PM,Black,2,,3,3,4,3,3,3,0,0,0,0,49s Swimming/ 62s Visible (79%),Fish 3 hiding in mesh on left,
20150629,PM,Black,3,,1,1,4,4,4,4,0,0,0,0,,fish 1 on top,
20150629,PM,Black,3,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150629,PM,Black,4,,1,1,3,3,3,2,0,0,0,0,44s Swimming/ 70s Visible (63%),Fish 1 in center,
20150629,PM,Black,4,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on top,
20150629,PM,Black,5,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150629,PM,Black,5,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in middle,
20150629,PM,Black,5,,3,3,4,4,4,4,0,0,0,0,,Fish 3 above fish 2,
20150629,PM,Black,6,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top of the water column,
20150629,PM,Black,6,,2,2,4,3,3,4,0,0,0,0,52s Swimming/ 61s Visible (85%),Fish 2 in middle of the bucket,
20150629,PM,Black,6,,3,3,3,3,3,3,0,0,0,0,41s Swimming/ 61s Visible (67%),Fish 3 on left by rocks,
20150629,PM,Black,7,,1,1,4,4,3,4,0,0,0,0,,Fish 1 in middle of bucket,
20150629,PM,Black,7,,2,2,3,3,3,4,0,0,0,0,37s Swimming/ 62s Visible (60%),fish 2 right of fish 1,
20150629,PM,Black,7,,3,3,4,4,4,4,0,0,0,0,,Fish 3 is rightmost fish,
20150629,PM,Black,8,,1,1,4,4,4,4,0,0,0,0,,Fish 1 high in water column,
20150629,PM,Black,8,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in middle,
20150629,PM,Black,8,,3,3,4,4,4,4,0,0,0,0,,Fish 3 at bottom   ,
20150629,PM,Black,9,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left *Difficult to see,
20150629,PM,Black,9,,2,2,4,4,4,4,0,0,0,0,4s Swimming/ 4s Visible,Fish 2 on right *Difficult to see,
20150629,PM,Black,10,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on bottom,
20150629,PM,Black,10,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on top,
20150629,PM,Black,10,,3,3,4,4,4,4,0,0,0,0,,Fish 3 in middle,
20150629,PM,Black,11,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in middle,
20150629,PM,Black,11,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on right,
20150629,PM,Black,11,,3,3,4,4,4,4,0,0,0,0,,"Fish 3 behind fish 2, appears later",
20150629,PM,Black,12,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150629,PM,Black,12,,2,2,4,4,4,4,0,0,0,0,,Fish 2 between rocks,
20150629,PM,Black,12,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on right,
20150629,PM,Black,13,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150629,PM,Black,13,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on right,
20150629,PM,Black,15,,1,1,1,1,1,1,0,0,0,0,13s Swimming/ 61s Visible (21%),Fish 1 between 2 small rocks,
20150629,PM,Black,15,,2,2,1,1,1,1,0,0,0,0,2s Swimming/ 32s Visible (6%),not visible,
20150629,PM,Black,16,,1,1,4,4,4,3,0,0,0,0,,Fish 1 on bottom,
20150629,PM,Black,16,,2,2,2,2,2,2,0,0,0,0,12s Swimming/ 62s Visible (19%),Fish 2 by big rock,
20150629,PM,Black,16,,,,0,0,0,0,,,,,,,
20150630,AM,Black,1,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top,
20150630,AM,Black,1,,2,2,4,4,4,3,0,0,0,0,,Fish 2 on bottom,
20150630,AM,Black,2,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top of bucket,
20150630,AM,Black,2,,2,2,4,4,4,4,0,0,0,0,,Fish 2 between rocks,
20150630,AM,Black,2,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on right,
20150630,AM,Black,3,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on right,
20150630,AM,Black,3,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on left,
20150630,AM,Black,4,,1,1,4,4,4,4,0,0,0,0,,Fish in center of bucket,
20150630,AM,Black,4,,,,0,0,0,0,,,,,,,
20150630,AM,Black,5,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on bottom,
20150630,AM,Black,5,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on left,
20150630,AM,Black,5,,3,3,3,4,3,4,0,0,0,0,,Fish 3 on right,
20150630,AM,Black,6,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on top of bucket,
20150630,AM,Black,6,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom left,
20150630,AM,Black,6,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on bottom center,
20150630,AM,Black,7,,1,1,3,3,2,3,0,0,0,0,,Fish 1 on left,
20150630,AM,Black,7,,2,2,2,2,3,2,0,0,0,0,20s Swimming/ 61s Visible (33%),Fish 3 on right,
20150630,AM,Black,7,,3,3,1,1,1,1,0,0,0,0,,Fish 2 in center ,
20150630,AM,Black,8,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in middle,
20150630,AM,Black,8,,2,2,4,4,3,3,0,0,0,0,,Fish 2 below fish 3,
20150630,AM,Black,8,,3,3,3,3,3,3,0,0,0,0,48s Swimming/ 62s Visible(77%),Fish 3 above fish 2,
20150630,AM,Black,9,,1,1,0,0,0,0,0,0,,0,7s Swimming/ 15s Visible (47%),not visible,
20150630,AM,Black,9,,,,0,0,0,0,,,,,,,
20150630,AM,Black,10,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on left,
20150630,AM,Black,10,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in center,
20150630,AM,Black,10,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on right,
20150630,AM,Black,11,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on bottom of bucket,
20150630,AM,Black,11,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in center,
20150630,AM,Black,11,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on top  ,
20150630,AM,Black,12,,1,1,3,3,3,3,0,0,0,0,54s Swimming/ 63s Visible (86%),Fish 1 on top left,
20150630,AM,Black,12,,2,2,4,4,4,4,0,0,0,0,,Fish 2 in middle,
20150630,AM,Black,12,,3,3,4,4,4,4,0,0,0,0,,Fish 3 above fish 2,
20150630,AM,Black,13,,1,1,4,4,3,3,0,0,0,0,,Fish 1 in center,
20150630,AM,Black,13,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150630,AM,Black,15,,1,1,2,2,2,2,0,0,0,0,3s Swimming/ 62s Visible (5%),Fish 1 on top by rock,
20150630,AM,Black,15,,2,2,1,1,1,1,0,0,0,0,31s Swimming/ 62s Visible (50%),not visible,
20150630,AM,Black,16,,1,1,4,4,4,3,0,0,0,0,,Fish 1 in center,
20150630,AM,Black,16,,2,2,3,3,3,2,0,0,0,0,41s Swimming/ 61s Visible (67%),Fish 2 on lower left,
20150630,PM,Black,1,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150630,PM,Black,1,,2,2,1,1,1,1,0,0,0,0,,Fish 2 between rocks,
20150630,PM,Black,2,,1,1,3,3,3,2,0,0,0,0,48s Swimming/ 63s Visible (76%),Fish 1 in center,
20150630,PM,Black,2,,2,2,2,1,1,1,0,0,0,0,,Fish 2 on top,
20150630,PM,Black,2,,3,3,1,1,1,1,0,0,0,0,,not visible,
20150630,PM,Black,3,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in middle,
20150630,PM,Black,3,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on bottom,
20150630,PM,Black,4,,1,1,3,3,3,2,0,0,0,0,,Fish 1 in center,
20150630,PM,Black,4,,2,2,4,4,4,3,0,0,0,0,48s Swimming/ 69s Visible (70%),Fish 2 on bottom,
20150630,PM,Black,5,,1,1,4,3,2,3,0,0,0,0,52s Swimming/ 59s Visible (88%),Fish 1 on left,
20150630,PM,Black,5,,2,2,2,2,2,2,0,0,0,0,14s Swimming/ 62s Visible (23%),Fish 2 on bottom,
20150630,PM,Black,5,,,,0,0,0,0,,,,,,,
20150630,PM,Black,6,,,,0,0,0,0,,,,,,,
20150630,PM,Black,6,,,,0,0,0,0,,,,,,,
20150630,PM,Black,6,,,1,0,0,0,0,,,0,0,No Fish are Visible,not visible,
20150630,PM,Black,7,,1,1,1,1,1,1,0,0,0,0,,Fish 1 on upper right,
20150630,PM,Black,7,,2,2,2,2,2,2,0,0,0,0,9s Swimming/ 68s Visible (13%),Fish 2 on lower left,
20150630,PM,Black,7,,3,3,0,0,0,0,0,0,0,0,5s Swimming/ 68s Visible (7%),not visible,
20150630,PM,Black,8,,1,1,2,2,2,2,0,0,0,0,9s Swimming/ 63s Visible (14%),Fish 1 in center,
20150630,PM,Black,8,,2,2,4,4,4,4,0,0,0,0,,Fish 2 above fish 1,
20150630,PM,Black,8,,3,3,4,4,4,3,0,0,0,0,,Fish 3 hiding behind rock on left side,
20150630,PM,Black,9,,1,1,1,1,1,1,0,0,0,0,,Fish 1 under rock on bottom right,
20150630,PM,Black,9,,2,2,1,1,1,1,0,0,0,0,,Fish 2 under rock on top right,
20150630,PM,Black,10,,1,1,3,3,3,2,0,0,0,0,32s Swimming/ 56s Visible (57%),Fish 1 in middle,
20150630,PM,Black,10,,2,2,2,2,2,2,0,0,0,0,19s Swimming/ 56s Visible (23%),Fish 2 under rock on lower left,
20150630,PM,Black,10,,3,3,1,1,1,1,0,0,0,0,,Fish 3 on upper left on rocks,
20150630,PM,Black,11,,1,1,1,1,1,1,0,0,0,0,,Fish 1 on left,
20150630,PM,Black,11,,2,2,2,2,2,2,0,0,0,0,,Fish 2 in middle,
20150630,PM,Black,11,,3,3,2,2,2,2,0,0,0,0,,Fish 3 on right under rocks,
20150630,PM,Black,12,,1,1,1,1,1,2,0,0,0,0,,Fish 1 on left,
20150630,PM,Black,12,,2,2,1,1,1,1,0,0,0,0,,Fish 2 in center under large rock,
20150630,PM,Black,12,,3,3,2,2,2,1,0,0,0,0,12s Swimming/ 60s Visible (20%),Fish 3 on upper right,
20150630,PM,Black,13,,1,1,1,1,1,1,0,0,0,0,,Fish 1 on left,
20150630,PM,Black,13,,2,2,3,3,2,2,0,0,0,0,33s Swimming/ 61s Visible (54%),Fish 2 on right,
20150630,PM,Black,15,,1,1,0,0,0,0,0,0,0,0,,not visible,
20150630,PM,Black,15,,,,0,0,0,0,,,,,,,
20150630,PM,Black,16,,1,1,1,1,1,1,0,0,0,0,,Fish 1 on upper right,
20150630,PM,Black,16,,2,2,0,0,0,0,0,0,0,0,9s Swimming/ 35s Visible (26%),not visible,
20150702,AM,Black,1,,1,1,3,3,3,3,0,0,0,0,,Fish 1 in center,
20150702,AM,Black,1,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on upper left,
20150702,AM,Black,2,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on right,
20150702,AM,Black,2,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on lower left,
20150702,AM,Black,2,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on upper left  ,
20150702,AM,Black,3,,1,1,4,4,3,4,0,0,0,0,,Fish 1 in center,
20150702,AM,Black,3,,2,2,4,4,4,4,0,0,0,0,53s Swimming/ 53s Visible,Fish 2 on top,
20150702,AM,Black,4,,1,1,4,4,4,4,0,0,0,0,,Fish 1 on upper right,
20150702,AM,Black,4,,2,2,4,4,3,4,0,0,0,0,Hovering beside rock for last 24s,Fish 2 on upper left,
20150702,AM,Black,5,,1,1,4,4,3,3,0,0,0,0,,Fish 1 on bottom in between two rocks,
20150702,AM,Black,5,,2,2,4,4,2,2,0,0,0,0,,fish 2 on top of bucket in center,
20150702,AM,Black,5,,3,3,3,2,3,3,0,0,0,0,26s Swimming/ 61s Visible (43%),Fish 3 on top right of bucket,
20150702,AM,Black,6,,1,1,2,3,2,2,0,0,0,0,31s Swimming/ 51s Visible (61%),Fish on top of bucket between two rocks,
20150702,AM,Black,6,,,,1,1,1,1,,,,,,,
20150702,AM,Black,6,,,,0,0,0,0,,,,,,,
20150702,AM,Black,7,,1,1,4,4,3,4,0,0,0,0,38s Swimming/ 38s Visible,Fish 1 in center of bucket,
20150702,AM,Black,7,,2,2,4,4,2,2,0,0,0,0,,Fish 2 on upper right,
20150702,AM,Black,7,,3,3,2,2,4,4,0,0,0,0,22s Swimming/ 61s Visible (36%) — Hovering beside rock,Fish 3 on upper left,
20150702,AM,Black,8,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150702,AM,Black,8,,2,2,4,4,4,4,0,0,0,0,,Fish 2 on upper left,
20150702,AM,Black,8,,3,3,4,4,4,4,0,0,0,0,,Fish 3 on uppe right,
20150702,AM,Black,9,,1,1,2,2,2,2,0,0,0,0,,Fish 1 in middle,
20150702,AM,Black,9,,2,2,2,2,2,2,0,0,0,0,,Fish 2 at top of bucket,
20150702,AM,Black,10,,1,1,4,4,4,4,0,0,0,0,,Fish 1 in center,
20150702,AM,Black,10,,2,2,4,4,4,3,0,0,0,0,,Fish 2 at bottom of bucket,
